YEAR,0,DY,41.2960517_-84.2273628,41.391012_-84.137842,41.53086853_-83.71882629,41.670988_-83.835347
2006,,3,68.38,68.38,67.25,67.25
2006,,4,73.5,73.5,73.44,73.44
2006,,5,77.88,77.88,74.56,74.56
2006,,6,67.0,67.0,68.25,68.25
2006,,7,65.06,65.06,65.25,65.25
2006,,8,67.94,67.94,66.44,66.44
2006,,9,70.25,70.25,69.94,69.94
2006,,10,72.69,72.69,74.06,74.06
2006,,11,80.62,80.62,79.44,79.44
2006,,12,95.44,95.44,94.88,94.88
2006,,13,85.69,85.69,85.25,85.25
2006,,14,80.12,80.12,82.31,82.31
2006,,15,76.88,76.88,80.56,80.56
2006,,16,78.62,78.62,78.5,78.5
2006,,17,72.12,72.12,72.12,72.12
2006,,18,87.5,87.5,85.81,85.81
2006,,19,77.25,77.25,77.38,77.38
2006,,20,71.12,71.12,71.25,71.25
2006,,21,63.69,63.69,63.88,63.88
2006,,22,83.94,83.94,81.94,81.94
2006,,23,90.56,90.56,90.0,90.0
2006,,24,78.56,78.56,77.38,77.38
2006,,25,69.69,69.69,68.88,68.88
2006,,26,71.5,71.5,70.81,70.81
2006,,27,80.19,80.19,78.44,78.44
2006,,28,71.75,71.75,73.19,73.19
2006,,29,70.06,70.06,68.5,68.5
2006,,30,86.69,86.69,86.44,86.44
2006,,1,70.31,70.31,70.5,70.5
2006,,2,74.38,74.38,73.44,73.44
2006,,3,82.88,82.88,81.12,81.12
2006,,4,89.56,89.56,88.62,88.62
2006,,5,68.69,68.69,67.88,67.88
2006,,6,73.31,73.31,73.5,73.5
2006,,7,72.75,72.75,73.19,73.19
2006,,8,74.44,74.44,76.25,76.25
2006,,9,76.0,76.0,76.44,76.44
2006,,10,82.81,82.81,82.69,82.69
2006,,11,84.88,84.88,84.88,84.88
2006,,12,59.38,59.38,59.81,59.81
2006,,13,57.25,57.25,56.25,56.25
2006,,14,63.56,63.56,63.5,63.5
2006,,15,68.69,68.69,67.56,67.56
2006,,16,74.69,74.69,73.94,73.94
2006,,17,91.12,91.12,90.44,90.44
2006,,18,91.38,91.38,91.06,91.06
2006,,19,82.12,82.12,83.69,83.69
2006,,20,76.0,76.0,77.69,77.69
2006,,21,76.06,76.06,76.31,76.31
2006,,22,87.5,87.5,87.19,87.19
2006,,23,77.69,77.69,78.88,78.88
2006,,24,80.25,80.25,79.06,79.06
2006,,25,71.38,71.38,73.25,73.25
2006,,26,81.0,81.0,79.0,79.0
2006,,27,94.56,94.56,94.5,94.5
2006,,28,72.25,72.25,73.75,73.75
2006,,29,68.12,68.12,69.31,69.31
2006,,30,79.12,79.12,77.62,77.62
2006,,31,74.38,74.38,75.69,75.69
2006,,1,71.5,71.5,72.25,72.25
2006,,2,76.94,76.94,78.31,78.31
2006,,3,70.5,70.5,73.56,73.56
2006,,4,73.38,73.38,71.38,71.38
2006,,5,80.31,80.31,76.88,76.88
2006,,6,80.06,80.06,79.25,79.25
2006,,7,95.06,95.06,94.25,94.25
2006,,8,92.25,92.25,92.12,92.12
2006,,9,86.5,86.5,87.38,87.38
2006,,10,89.88,89.88,89.5,89.5
2006,,11,83.69,83.69,86.06,86.06
2006,,12,85.19,85.19,85.38,85.38
2006,,13,88.5,88.5,88.38,88.38
2006,,14,88.88,88.88,86.19,86.19
2006,,15,92.75,92.75,92.44,92.44
2006,,16,91.62,91.62,91.75,91.75
2006,,17,84.44,84.44,83.56,83.56
2006,,18,86.56,86.56,86.12,86.12
2006,,19,82.75,82.75,84.44,84.44
2006,,20,82.0,82.0,78.0,78.0
2006,,21,79.56,79.56,78.75,78.75
2006,,22,80.94,80.94,85.38,85.38
2006,,23,80.62,80.62,85.38,85.38
2006,,24,85.62,85.62,85.69,85.69
2006,,25,91.0,91.0,88.31,88.31
2006,,26,93.56,93.56,93.12,93.12
2006,,27,92.94,92.94,92.12,92.12
2006,,28,86.81,86.81,87.38,87.38
2006,,29,92.38,92.38,91.81,91.81
2006,,30,90.62,90.62,91.69,91.69
2006,,1,88.75,88.75,86.88,86.88
2006,,2,87.69,87.69,83.88,83.88
2006,,3,83.0,83.0,78.56,78.56
2006,,4,81.56,81.56,78.0,78.0
2006,,5,81.56,81.56,81.0,81.0
2006,,6,86.12,86.12,85.62,85.62
2006,,7,78.44,78.44,75.38,75.38
2006,,8,79.06,79.06,78.81,78.81
2006,,9,78.12,78.12,74.31,74.31
2006,,10,80.94,80.94,78.94,78.94
2006,,11,88.06,88.06,87.0,87.0
2006,,12,97.62,97.62,93.19,93.19
2006,,13,88.44,88.44,88.12,88.12
2006,,14,93.81,93.81,92.94,92.94
2006,,15,87.81,87.81,87.38,87.38
2006,,16,88.69,88.69,86.5,86.5
2006,,17,86.0,86.0,88.25,88.25
2006,,18,80.44,80.44,80.56,80.56
2006,,19,83.12,83.12,83.31,83.31
2006,,20,86.0,86.0,84.81,84.81
2006,,21,94.5,94.5,92.94,92.94
2006,,22,94.62,94.62,94.81,94.81
2006,,23,86.94,86.94,87.38,87.38
2006,,24,91.81,91.81,90.5,90.5
2006,,25,95.25,95.25,95.06,95.06
2006,,26,89.5,89.5,89.69,89.69
2006,,27,88.56,88.56,88.94,88.94
2006,,28,91.5,91.5,90.56,90.56
2006,,29,91.69,91.69,91.06,91.06
2006,,30,91.81,91.81,94.56,94.56
2006,,31,95.62,95.62,95.62,95.62
2007,,1,88.69,88.69,88.5,88.5
2007,,2,85.69,85.69,85.56,85.56
2007,,3,90.31,90.31,90.25,90.25
2007,,4,93.25,93.25,92.06,92.06
2007,,5,98.5,98.5,98.5,98.5
2007,,6,90.88,90.88,90.06,90.06
2007,,7,96.31,96.31,95.38,95.38
2007,,8,81.62,81.62,80.94,80.94
2007,,9,77.25,77.25,77.75,77.75
2007,,10,77.19,77.19,75.5,75.5
2007,,11,78.19,78.19,77.56,77.56
2007,,12,95.56,95.56,94.62,94.62
2007,,13,89.0,89.0,88.56,88.56
2007,,14,91.62,91.62,91.19,91.19
2007,,15,95.88,95.88,95.88,95.88
2007,,16,91.81,91.81,90.12,90.12
2007,,17,90.69,90.69,88.25,88.25
2007,,18,90.88,90.88,88.75,88.75
2007,,19,89.06,89.06,87.19,87.19
2007,,20,87.06,87.06,85.94,85.94
2007,,21,92.94,92.94,91.31,91.31
2007,,22,94.06,94.06,93.38,93.38
2007,,23,91.62,91.62,90.25,90.25
2007,,24,93.62,93.62,91.12,91.12
2007,,25,89.06,89.06,87.12,87.12
2007,,26,89.69,89.69,88.06,88.06
2007,,27,90.0,90.0,88.94,88.94
2007,,28,91.0,91.0,89.31,89.31
2007,,29,86.44,86.44,85.94,85.94
2007,,30,88.38,88.38,86.69,86.69
2007,,31,88.12,88.12,86.69,86.69
2007,,1,90.31,90.31,90.44,90.44
2007,,2,84.88,84.88,83.75,83.75
2007,,3,83.0,83.0,81.06,81.06
2007,,4,78.81,78.81,79.25,79.25
2007,,5,80.12,80.12,80.19,80.19
2007,,6,86.56,86.56,84.38,84.38
2007,,7,86.44,86.44,83.75,83.75
2007,,8,88.94,88.94,87.62,87.62
2007,,9,88.12,88.12,86.12,86.12
2007,,10,89.38,89.38,86.88,86.88
2007,,11,86.81,86.81,85.56,85.56
2007,,12,90.56,90.56,89.25,89.25
2007,,13,91.0,91.0,90.38,90.38
2007,,14,90.62,90.62,89.19,89.19
2007,,15,91.06,91.06,89.19,89.19
2007,,16,93.75,93.75,91.94,91.94
2007,,17,95.0,95.0,94.69,94.69
2007,,18,89.69,89.69,89.31,89.31
2007,,19,89.88,89.88,88.75,88.75
2007,,20,96.06,96.06,95.25,95.25
2007,,21,92.38,92.38,92.12,92.12
2007,,22,80.19,80.19,79.31,79.31
2007,,23,76.75,76.75,75.56,75.56
2007,,24,77.0,77.0,76.75,76.75
2007,,25,96.75,96.75,95.69,95.69
2007,,26,89.5,89.5,89.88,89.88
2007,,27,88.5,88.5,87.38,87.38
2007,,28,88.56,88.56,87.0,87.0
2007,,1,96.0,96.0,94.56,94.56
2007,,2,76.81,76.81,75.38,75.38
2007,,3,77.56,77.56,77.25,77.25
2007,,4,77.94,77.94,75.75,75.75
2007,,5,72.0,72.0,69.06,69.06
2007,,6,72.06,72.06,70.12,70.12
2007,,7,83.69,83.69,84.5,84.5
2007,,8,84.5,84.5,84.19,84.19
2007,,9,88.62,88.62,88.5,88.5
2007,,10,82.44,82.44,82.62,82.62
2007,,11,67.25,67.25,70.56,70.56
2007,,12,80.06,80.06,80.31,80.31
2007,,13,87.88,87.88,87.94,87.94
2007,,14,91.25,91.25,91.81,91.81
2007,,15,77.0,77.0,79.06,79.06
2007,,16,75.12,75.12,74.81,74.81
2007,,17,72.88,72.88,74.56,74.56
2007,,18,72.5,72.5,72.94,72.94
2007,,19,90.25,90.25,90.12,90.12
2007,,20,76.88,76.88,77.0,77.0
2007,,21,86.31,86.31,86.0,86.0
2007,,22,80.19,80.19,80.12,80.12
2007,,23,90.38,90.38,89.06,89.06
2007,,24,90.88,90.88,91.38,91.38
2007,,25,85.56,85.56,85.94,85.94
2007,,26,87.06,87.06,87.75,87.75
2007,,27,89.06,89.06,88.44,88.44
2007,,28,74.12,74.12,73.94,73.94
2007,,29,66.19,66.19,69.0,69.0
2007,,30,74.25,74.25,74.38,74.38
2007,,31,84.56,84.56,85.25,85.25
2007,,1,78.25,78.25,78.75,78.75
2007,,2,77.0,77.0,76.69,76.69
2007,,3,84.38,84.38,82.69,82.69
2007,,4,74.5,74.5,73.69,73.69
2007,,5,72.06,72.06,70.06,70.06
2007,,6,69.38,69.38,69.25,69.25
2007,,7,71.44,71.44,70.38,70.38
2007,,8,79.44,79.44,78.12,78.12
2007,,9,79.0,79.0,76.94,76.94
2007,,10,74.69,74.69,74.69,74.69
2007,,11,93.75,93.75,92.56,92.56
2007,,12,85.69,85.69,84.56,84.56
2007,,13,73.38,73.38,73.0,73.0
2007,,14,77.44,77.44,78.81,78.81
2007,,15,73.5,73.5,74.19,74.19
2007,,16,69.0,69.0,67.62,67.62
2007,,17,67.19,67.19,68.88,68.88
2007,,18,80.94,80.94,82.06,82.06
2007,,19,77.94,77.94,78.56,78.56
2007,,20,65.38,65.38,62.19,62.19
2007,,21,54.5,54.5,53.62,53.62
2007,,22,71.75,71.75,69.56,69.56
2007,,23,77.12,77.12,76.62,76.62
2007,,24,70.31,70.31,70.88,70.88
2007,,25,88.12,88.12,87.75,87.75
2007,,26,92.19,92.19,92.94,92.94
2007,,27,90.62,90.62,89.88,89.88
2007,,28,78.69,78.69,79.12,79.12
2007,,29,72.19,72.19,73.19,73.19
2007,,30,70.25,70.25,69.25,69.25
2007,,1,88.56,88.56,86.62,86.62
2007,,2,80.88,80.88,80.19,80.19
2007,,3,69.31,69.31,69.62,69.62
2007,,4,71.62,71.62,72.12,72.12
2007,,5,72.69,72.69,73.94,73.94
2007,,6,62.38,62.38,63.25,63.25
2007,,7,69.12,69.12,68.0,68.0
2007,,8,83.62,83.62,79.0,79.0
2007,,9,90.06,90.06,84.31,84.31
2007,,10,78.06,78.06,74.5,74.5
2007,,11,70.81,70.81,71.94,71.94
2007,,12,67.06,67.06,68.56,68.56
2007,,13,63.12,63.12,62.38,62.38
2007,,14,67.69,67.69,66.0,66.0
2007,,15,77.88,77.88,76.75,76.75
2007,,16,77.88,77.88,80.19,80.19
2007,,17,76.19,76.19,81.25,81.25
2007,,18,60.75,60.75,60.94,60.94
2007,,19,69.44,69.44,71.12,71.12
2007,,20,81.56,81.56,81.06,81.06
2007,,21,78.44,78.44,77.25,77.25
2007,,22,76.5,76.5,76.0,76.0
2007,,23,70.31,70.31,69.5,69.5
2007,,24,73.75,73.75,74.0,74.0
2007,,25,83.0,83.0,83.75,83.75
2007,,26,88.75,88.75,89.75,89.75
2007,,27,84.25,84.25,84.56,84.56
2007,,28,64.19,64.19,64.31,64.31
2007,,29,75.5,75.5,75.06,75.06
2007,,30,74.38,74.38,74.0,74.0
2007,,31,73.0,73.0,71.12,71.12
2007,,1,75.06,75.06,73.88,73.88
2007,,2,83.88,83.88,82.94,82.94
2007,,3,90.5,90.5,90.38,90.38
2007,,4,83.25,83.25,82.5,82.5
2007,,5,78.0,78.0,80.31,80.31
2007,,6,67.0,67.0,67.75,67.75
2007,,7,73.44,73.44,72.69,72.69
2007,,8,77.44,77.44,78.69,78.69
2007,,9,69.25,69.25,67.5,67.5
2007,,10,62.38,62.38,61.19,61.19
2007,,11,66.25,66.25,64.69,64.69
2007,,12,71.06,71.06,72.75,72.75
2007,,13,66.75,66.75,69.5,69.5
2007,,14,72.56,72.56,73.44,73.44
2007,,15,72.19,72.19,71.0,71.0
2007,,16,66.62,66.62,64.31,64.31
2007,,17,73.81,73.81,72.44,72.44
2007,,18,75.12,75.12,74.06,74.06
2007,,19,76.5,76.5,77.62,77.62
2007,,20,64.62,64.62,64.38,64.38
2007,,21,69.12,69.12,70.62,70.62
2007,,22,63.19,63.19,63.62,63.62
2007,,23,73.81,73.81,68.75,68.75
2007,,24,76.06,76.06,71.19,71.19
2007,,25,76.44,76.44,72.44,72.44
2007,,26,78.69,78.69,75.81,75.81
2007,,27,87.62,87.62,85.5,85.5
2007,,28,80.0,80.0,79.25,79.25
2007,,29,63.38,63.38,61.62,61.62
2007,,30,58.69,58.69,57.75,57.75
2007,,1,62.56,62.56,60.38,60.38
2007,,2,61.75,61.75,60.69,60.69
2007,,3,59.19,59.19,56.69,56.69
2007,,4,72.44,72.44,70.62,70.62
2007,,5,66.69,66.69,68.75,68.75
2007,,6,59.5,59.5,59.56,59.56
2007,,7,57.62,57.62,56.19,56.19
2007,,8,64.12,64.12,62.19,62.19
2007,,9,64.0,64.0,61.5,61.5
2007,,10,71.69,71.69,69.12,69.12
2007,,11,54.62,54.62,53.62,53.62
2007,,12,56.12,56.12,51.94,51.94
2007,,13,58.56,58.56,54.12,54.12
2007,,14,58.75,58.75,56.25,56.25
2007,,15,59.94,59.94,55.94,55.94
2007,,16,57.38,57.38,53.44,53.44
2007,,17,79.75,79.75,73.44,73.44
2007,,18,83.06,83.06,81.69,81.69
2007,,19,78.06,78.06,79.12,79.12
2007,,20,59.5,59.5,58.88,58.88
2007,,21,55.69,55.69,54.88,54.88
2007,,22,53.56,53.56,54.0,54.0
2007,,23,55.19,55.19,56.44,56.44
2007,,24,54.19,54.19,57.12,57.12
2007,,25,78.44,78.44,69.38,69.38
2007,,26,86.69,86.69,85.25,85.25
2007,,27,83.0,83.0,85.5,85.5
2007,,28,76.5,76.5,77.62,77.62
2007,,29,71.12,71.12,73.62,73.62
2007,,30,58.12,58.12,58.5,58.5
2007,,31,55.06,55.06,54.56,54.56
2007,,1,57.5,57.5,55.25,55.25
2007,,2,58.81,58.81,56.75,56.75
2007,,3,55.44,55.44,54.69,54.69
2007,,4,60.75,60.75,61.19,61.19
2007,,5,85.06,85.06,85.69,85.69
2007,,6,79.88,79.88,79.38,79.38
2007,,7,85.81,85.81,87.19,87.19
2007,,8,84.56,84.56,84.69,84.69
2007,,9,89.38,89.38,91.56,91.56
2007,,10,76.19,76.19,79.62,79.62
2007,,11,70.75,70.75,71.0,71.0
2007,,12,70.62,70.62,71.25,71.25
2007,,13,55.31,55.31,58.12,58.12
2007,,14,66.31,66.31,65.88,65.88
2007,,15,87.19,87.19,87.56,87.56
2007,,16,76.06,76.06,75.31,75.31
2007,,17,57.69,57.69,56.19,56.19
2007,,18,63.12,63.12,62.12,62.12
2007,,19,86.88,86.88,87.56,87.56
2007,,20,94.88,94.88,95.06,95.06
2007,,21,91.25,91.25,89.81,89.81
2007,,22,92.56,92.56,93.38,93.38
2007,,23,88.44,88.44,89.12,89.12
2007,,24,88.0,88.0,87.12,87.12
2007,,25,88.25,88.25,88.81,88.81
2007,,26,74.44,74.44,77.25,77.25
2007,,27,79.12,79.12,78.38,78.38
2007,,28,78.88,78.88,77.38,77.38
2007,,29,80.0,80.0,78.81,78.81
2007,,30,79.69,79.69,79.0,79.0
2007,,31,69.5,69.5,71.69,71.69
2007,,1,74.12,74.12,73.69,73.69
2007,,2,72.75,72.75,73.44,73.44
2007,,3,79.06,79.06,78.5,78.5
2007,,4,77.12,77.12,75.38,75.38
2007,,5,73.19,73.19,72.38,72.38
2007,,6,80.62,80.62,77.44,77.44
2007,,7,84.44,84.44,81.56,81.56
2007,,8,89.06,89.06,89.19,89.19
2007,,9,84.19,84.19,87.56,87.56
2007,,10,84.88,84.88,85.38,85.38
2007,,11,77.06,77.06,77.12,77.12
2007,,12,74.94,74.94,72.88,72.88
2007,,13,74.94,74.94,73.44,73.44
2007,,14,69.38,69.38,69.06,69.06
2007,,15,68.5,68.5,68.06,68.06
2007,,16,66.88,66.88,64.75,64.75
2007,,17,71.31,71.31,69.88,69.88
2007,,18,72.56,72.56,70.06,70.06
2007,,19,81.69,81.69,78.31,78.31
2007,,20,79.44,79.44,78.5,78.5
2007,,21,74.0,74.0,72.31,72.31
2007,,22,65.44,65.44,61.62,61.62
2007,,23,68.31,68.31,69.0,69.0
2007,,24,71.0,71.0,66.5,66.5
2007,,25,86.81,86.81,84.06,84.06
2007,,26,88.19,88.19,90.62,90.62
2007,,27,79.12,79.12,76.88,76.88
2007,,28,73.5,73.5,70.44,70.44
2007,,29,71.75,71.75,69.88,69.88
2007,,30,64.88,64.88,61.5,61.5
2007,,1,79.0,79.0,75.75,75.75
2007,,2,82.31,82.31,82.19,82.19
2007,,3,73.44,73.44,73.81,73.81
2007,,4,77.81,77.81,77.19,77.19
2007,,5,81.12,81.12,78.0,78.0
2007,,6,82.44,82.44,79.75,79.75
2007,,7,73.62,73.62,73.12,73.12
2007,,8,75.12,75.12,73.44,73.44
2007,,9,68.25,68.25,65.31,65.31
2007,,10,77.31,77.31,74.62,74.62
2007,,11,83.56,83.56,87.12,87.12
2007,,12,73.94,73.94,70.25,70.25
2007,,13,79.69,79.69,78.31,78.31
2007,,14,80.88,80.88,76.62,76.62
2007,,15,77.06,77.06,72.75,72.75
2007,,16,88.31,88.31,87.62,87.62
2007,,17,79.5,79.5,79.0,79.0
2007,,18,81.75,81.75,80.5,80.5
2007,,19,75.31,75.31,72.88,72.88
2007,,20,65.12,65.12,62.44,62.44
2007,,21,58.06,58.06,54.25,54.25
2007,,22,75.44,75.44,72.5,72.5
2007,,23,82.31,82.31,83.44,83.44
2007,,24,77.94,77.94,78.44,78.44
2007,,25,79.31,79.31,78.0,78.0
2007,,26,87.62,87.62,88.81,88.81
2007,,27,85.0,85.0,83.5,83.5
2007,,28,67.06,67.06,65.31,65.31
2007,,29,70.06,70.06,68.19,68.19
2007,,30,70.25,70.25,69.06,69.06
2007,,31,77.75,77.75,73.25,73.25
2007,,1,70.31,70.31,68.44,68.44
2007,,2,68.56,68.56,67.62,67.62
2007,,3,66.31,66.31,64.62,64.62
2007,,4,70.56,70.56,65.62,65.62
2007,,5,76.44,76.44,75.44,75.44
2007,,6,76.06,76.06,74.44,74.44
2007,,7,76.31,76.31,72.94,72.94
2007,,8,67.94,67.94,68.0,68.0
2007,,9,80.75,80.75,77.25,77.25
2007,,10,80.19,80.19,78.56,78.56
2007,,11,89.31,89.31,88.31,88.31
2007,,12,93.12,93.12,93.81,93.81
2007,,13,83.81,83.81,83.94,83.94
2007,,14,74.0,74.0,74.56,74.56
2007,,15,77.44,77.44,74.81,74.81
2007,,16,77.94,77.94,74.69,74.69
2007,,17,89.44,89.44,87.62,87.62
2007,,18,87.75,87.75,87.62,87.62
2007,,19,91.62,91.62,89.06,89.06
2007,,20,94.06,94.06,93.69,93.69
2007,,21,91.81,91.81,92.12,92.12
2007,,22,85.19,85.19,85.44,85.44
2007,,23,83.0,83.0,79.75,79.75
2007,,24,86.06,86.06,85.69,85.69
2007,,25,87.69,87.69,88.38,88.38
2007,,26,96.94,96.94,96.88,96.88
2007,,27,83.94,83.94,83.94,83.94
2007,,28,81.56,81.56,78.56,78.56
2007,,29,75.12,75.12,74.81,74.81
2007,,30,75.5,75.5,74.81,74.81
2007,,1,73.31,73.31,71.5,71.5
2007,,2,95.19,95.19,93.62,93.62
2007,,3,78.31,78.31,76.25,76.25
2007,,4,76.06,76.06,75.19,75.19
2007,,5,78.69,78.69,76.75,76.75
2007,,6,79.62,79.62,78.06,78.06
2007,,7,91.0,91.0,89.75,89.75
2007,,8,82.5,82.5,82.0,82.0
2007,,9,92.56,92.56,91.06,91.06
2007,,10,93.56,93.56,92.69,92.69
2007,,11,96.56,96.56,96.88,96.88
2007,,12,87.12,87.12,86.94,86.94
2007,,13,92.94,92.94,92.31,92.31
2007,,14,87.56,87.56,84.94,84.94
2007,,15,92.81,92.81,90.31,90.31
2007,,16,94.56,94.56,94.12,94.12
2007,,17,97.25,97.25,96.56,96.56
2007,,18,96.38,96.38,96.38,96.38
2007,,19,95.25,95.25,95.25,95.25
2007,,20,96.56,96.56,96.31,96.31
2007,,21,98.25,98.25,97.81,97.81
2007,,22,97.38,97.38,95.75,95.75
2007,,23,73.94,73.94,73.81,73.81
2007,,24,82.0,82.0,80.44,80.44
2007,,25,94.12,94.12,93.25,93.25
2007,,26,91.25,91.25,92.12,92.12
2007,,27,94.44,94.44,94.25,94.25
2007,,28,95.12,95.12,95.25,95.25
2007,,29,86.75,86.75,84.94,84.94
2007,,30,89.06,89.06,87.75,87.75
2007,,31,95.0,95.0,94.06,94.06
2008,,1,88.62,88.62,87.12,87.12
2008,,2,90.94,90.94,89.56,89.56
2008,,3,92.5,92.5,91.31,91.31
2008,,4,84.88,84.88,82.88,82.88
2008,,5,93.12,93.12,90.94,90.94
2008,,6,99.25,99.25,98.38,98.38
2008,,7,95.5,95.5,94.56,94.56
2008,,8,94.75,94.75,92.56,92.56
2008,,9,83.38,83.38,80.88,80.88
2008,,10,91.12,91.12,89.75,89.75
2008,,11,87.94,87.94,85.94,85.94
2008,,12,87.56,87.56,87.19,87.19
2008,,13,92.12,92.12,93.19,93.19
2008,,14,84.25,84.25,83.94,83.94
2008,,15,85.0,85.0,84.19,84.19
2008,,16,84.31,84.31,83.0,83.0
2008,,17,87.0,87.0,85.5,85.5
2008,,18,72.69,72.69,69.75,69.75
2008,,19,68.94,68.94,68.0,68.0
2008,,20,69.25,69.25,66.75,66.75
2008,,21,74.06,74.06,73.06,73.06
2008,,22,84.06,84.06,82.44,82.44
2008,,23,88.19,88.19,86.94,86.94
2008,,24,84.75,84.75,83.62,83.62
2008,,25,82.19,82.19,81.0,81.0
2008,,26,90.75,90.75,89.56,89.56
2008,,27,88.94,88.94,88.69,88.69
2008,,28,87.62,87.62,89.56,89.56
2008,,29,90.12,90.12,89.81,89.81
2008,,30,67.38,67.38,64.31,64.31
2008,,31,78.62,78.62,79.44,79.44
2008,,1,95.06,95.06,94.81,94.81
2008,,2,90.81,90.81,90.06,90.06
2008,,3,91.5,91.5,91.12,91.12
2008,,4,96.81,96.81,96.0,96.0
2008,,5,96.75,96.75,95.81,95.81
2008,,6,94.88,94.88,95.25,95.25
2008,,7,91.31,91.31,90.69,90.69
2008,,8,93.0,93.0,91.5,91.5
2008,,9,91.31,91.31,90.25,90.25
2008,,10,80.69,80.69,75.25,75.25
2008,,11,83.12,83.12,75.25,75.25
2008,,12,94.38,94.38,92.88,92.88
2008,,13,93.5,93.5,91.5,91.5
2008,,14,92.81,92.81,90.88,90.88
2008,,15,88.25,88.25,86.81,86.81
2008,,16,85.62,85.62,82.19,82.19
2008,,17,93.75,93.75,93.5,93.5
2008,,18,76.38,76.38,74.81,74.81
2008,,19,76.06,76.06,72.69,72.69
2008,,20,81.19,81.19,79.94,79.94
2008,,21,80.94,80.94,76.69,76.69
2008,,22,89.19,89.19,88.5,88.5
2008,,23,83.19,83.19,80.0,80.0
2008,,24,88.69,88.69,88.69,88.69
2008,,25,91.81,91.81,90.75,90.75
2008,,26,89.75,89.75,90.62,90.62
2008,,27,82.25,82.25,79.38,79.38
2008,,28,85.81,85.81,82.94,82.94
2008,,29,93.25,93.25,93.19,93.19
2008,,1,80.19,80.19,79.75,79.75
2008,,2,89.62,89.62,87.94,87.94
2008,,3,89.56,89.56,88.38,88.38
2008,,4,84.19,84.19,84.69,84.69
2008,,5,85.62,85.62,87.06,87.06
2008,,6,86.56,86.56,87.62,87.62
2008,,7,77.69,77.69,80.44,80.44
2008,,8,83.31,83.31,84.62,84.62
2008,,9,83.69,83.69,84.25,84.25
2008,,10,90.5,90.5,90.75,90.75
2008,,11,85.5,85.5,86.19,86.19
2008,,12,83.88,83.88,84.94,84.94
2008,,13,83.94,83.94,83.69,83.69
2008,,14,84.69,84.69,87.31,87.31
2008,,15,83.81,83.81,85.06,85.06
2008,,16,79.94,79.94,79.31,79.31
2008,,17,82.88,82.88,81.38,81.38
2008,,18,96.81,96.81,95.88,95.88
2008,,19,89.19,89.19,89.5,89.5
2008,,20,78.44,78.44,77.94,77.94
2008,,21,86.56,86.56,85.38,85.38
2008,,22,77.12,77.12,74.81,74.81
2008,,23,80.75,80.75,74.88,74.88
2008,,24,80.19,80.19,78.5,78.5
2008,,25,84.25,84.25,84.12,84.12
2008,,26,78.69,78.69,79.06,79.06
2008,,27,86.25,86.25,83.62,83.62
2008,,28,82.12,82.12,83.44,83.44
2008,,29,79.81,79.81,79.19,79.19
2008,,30,93.25,93.25,91.62,91.62
2008,,31,92.69,92.69,91.25,91.25
2008,,1,81.44,81.44,79.62,79.62
2008,,2,70.5,70.5,69.75,69.75
2008,,3,81.06,81.06,83.38,83.38
2008,,4,91.06,91.06,91.06,91.06
2008,,5,78.44,78.44,79.06,79.06
2008,,6,83.69,83.69,84.06,84.06
2008,,7,83.19,83.19,83.56,83.56
2008,,8,83.38,83.38,82.88,82.88
2008,,9,82.38,82.38,81.0,81.0
2008,,10,90.06,90.06,88.75,88.75
2008,,11,85.31,85.31,85.0,85.0
2008,,12,85.38,85.38,83.88,83.88
2008,,13,80.75,80.75,81.12,81.12
2008,,14,71.94,71.94,72.56,72.56
2008,,15,66.31,66.31,66.5,66.5
2008,,16,73.56,73.56,70.88,70.88
2008,,17,84.44,84.44,82.19,82.19
2008,,18,79.81,79.81,78.81,78.81
2008,,19,86.75,86.75,85.38,85.38
2008,,20,88.5,88.5,86.5,86.5
2008,,21,82.75,82.75,83.0,83.0
2008,,22,82.25,82.25,81.31,81.31
2008,,23,78.88,78.88,78.69,78.69
2008,,24,69.0,69.0,67.94,67.94
2008,,25,85.25,85.25,84.81,84.81
2008,,26,73.12,73.12,73.81,73.81
2008,,27,69.75,69.75,69.94,69.94
2008,,28,74.81,74.81,75.88,75.88
2008,,29,71.62,71.62,70.38,70.38
2008,,30,67.12,67.12,66.19,66.19
2008,,1,81.94,81.94,79.88,79.88
2008,,2,88.69,88.69,86.94,86.94
2008,,3,81.69,81.69,80.94,80.94
2008,,4,73.56,73.56,73.56,73.56
2008,,5,71.31,71.31,72.12,72.12
2008,,6,74.5,74.5,72.94,72.94
2008,,7,88.62,88.62,86.44,86.44
2008,,8,81.94,81.94,81.56,81.56
2008,,9,79.12,79.12,79.06,79.06
2008,,10,69.88,69.88,69.38,69.38
2008,,11,87.44,87.44,86.12,86.12
2008,,12,81.62,81.62,83.69,83.69
2008,,13,78.0,78.0,77.44,77.44
2008,,14,85.62,85.62,86.81,86.81
2008,,15,78.75,78.75,79.56,79.56
2008,,16,67.38,67.38,68.81,68.81
2008,,17,72.62,72.62,72.81,72.81
2008,,18,76.75,76.75,75.69,75.69
2008,,19,72.19,72.19,71.25,71.25
2008,,20,70.62,70.62,70.12,70.12
2008,,21,73.62,73.62,73.94,73.94
2008,,22,71.81,71.81,74.25,74.25
2008,,23,71.88,71.88,75.19,75.19
2008,,24,69.94,69.94,70.75,70.75
2008,,25,71.94,71.94,70.31,70.31
2008,,26,87.25,87.25,85.56,85.56
2008,,27,76.94,76.94,75.44,75.44
